AGE;TEMP1;TEMP2;TEMP3;TEMP5;MEAN
8481;;1.19;2.14;-2.24;0.29
8482;;1.19;2.14;-2.25;0.28
8483;;1.18;2.13;-2.25;0.28
8484;;1.18;2.12;-2.25;0.27
8485;;1.18;2.11;-2.26;0.27
8486;;1.18;2.11;-2.26;0.27
8487;;1.18;2.10;-2.26;0.26
8488;;1.18;2.09;-2.27;0.26
8489;;1.17;2.09;-2.27;0.25
8490;;1.17;2.08;-2.27;0.25
8491;;1.17;2.07;-2.28;0.24
8492;;1.17;2.07;-2.28;0.24
8493;;1.17;2.06;-2.28;0.24
8494;;1.17;2.05;-2.28;0.24
8495;;1.16;2.05;-2.29;0.23
8496;;1.16;2.04;-2.29;0.23
8497;;1.16;2.03;-2.29;0.22
8498;;1.16;2.02;-2.30;0.22
8499;;1.16;2.02;-2.30;0.22
8500;;1.16;2.01;-2.30;0.21
8501;;1.15;2.02;-2.32;0.21
8502;;1.15;2.02;-2.33;0.20
8503;;1.15;2.03;-2.35;0.20
8504;;1.15;2.03;-2.36;0.20
8505;;1.15;2.03;-2.38;0.19
8506;;1.15;2.04;-2.39;0.19
8507;;1.14;2.04;-2.41;0.18
8508;;1.14;2.05;-2.42;0.18
8509;;1.14;2.05;-2.44;0.17
8510;;1.14;2.06;-2.45;0.17
8511;;1.14;2.06;-2.47;0.17
8512;;1.14;2.07;-2.48;0.17
8513;;1.13;2.07;-2.50;0.16
8514;;1.13;2.08;-2.51;0.16
8515;;1.13;2.08;-2.53;0.15
8516;;1.13;2.09;-2.54;0.15
8517;;1.13;2.09;-2.56;0.14
8518;;1.13;2.10;-2.57;0.14
8519;;1.13;2.10;-2.59;0.14
8520;;1.13;2.11;-2.60;0.14
8521;;1.13;2.11;-2.62;0.13
8522;;1.13;2.12;-2.63;0.13
8523;;1.13;2.12;-2.65;0.12
8524;;1.13;2.13;-2.66;0.12
8525;;1.13;2.13;-2.68;0.12
8526;;1.13;2.16;-2.70;0.12
8527;;1.13;2.18;-2.71;0.12
8528;;1.13;2.21;-2.73;0.13
8529;;1.13;2.24;-2.74;0.13
8530;;1.13;2.27;-2.76;0.14
8531;;1.13;2.29;-2.77;0.14
8532;;1.13;2.32;-2.79;0.14
8533;;1.13;2.35;-2.80;0.15
8534;;1.13;2.38;-2.82;0.15
8535;;1.13;2.40;-2.83;0.16
8536;;1.13;2.43;-2.85;0.16
8537;;1.13;2.46;-2.86;0.17
8538;;1.13;2.48;-2.88;0.17
8539;;1.13;2.51;-2.89;0.17
8540;;1.13;2.54;-2.91;0.18
8541;;1.13;2.57;-2.92;0.18
8542;;1.13;2.59;-2.94;0.18
8543;;1.13;2.62;-2.95;0.19
8544;;1.13;2.65;-2.97;0.19
8545;;1.13;2.67;-2.98;0.20
8546;;1.13;2.70;-3.00;0.20
8547;;1.13;2.73;-3.01;0.21
8548;;1.13;2.76;-3.03;0.21
8549;;1.13;2.78;-3.04;0.21
8550;;1.13;2.81;-3.06;0.22
8551;;1.13;2.78;-3.07;0.20
8552;;1.13;2.75;-3.09;0.19
8553;;1.13;2.72;-3.10;0.17
8554;;1.13;2.69;-3.12;0.16
8555;;1.13;2.67;-3.13;0.15
8556;;1.13;2.64;-3.15;0.13
8557;;1.13;2.61;-3.16;0.12
8558;;1.13;2.58;-3.18;0.10
8559;;1.13;2.55;-3.19;0.09
8560;;1.13;2.52;-3.21;0.07
8561;;1.13;2.49;-3.22;0.06
8562;;1.13;2.46;-3.24;0.04
8563;;1.13;2.43;-3.25;0.03
8564;;1.13;2.41;-3.27;0.01
8565;;1.13;2.38;-3.28;0.00
8566;;1.13;2.35;-3.30;-0.02
8567;;1.13;2.32;-3.31;-0.03
8568;;1.13;2.29;-3.33;-0.05
8569;;1.13;2.26;-3.34;-0.06
8570;;1.13;2.23;-3.36;-0.08
8571;;1.13;2.20;-3.37;-0.09
8572;;1.13;2.17;-3.39;-0.11
8573;;1.13;2.15;-3.40;-0.12
8574;;1.13;2.12;-3.42;-0.13
8575;;1.13;2.09;-3.43;-0.15
8576;;1.13;2.11;-3.45;-0.15
8577;;1.13;2.13;-3.46;-0.14
8578;;1.13;2.16;-3.48;-0.14
8579;;1.13;2.18;-3.49;-0.14
8580;;1.13;2.20;-3.51;-0.14
8581;;1.13;2.22;-3.52;-0.13
8582;;1.13;2.25;-3.54;-0.13
8583;;1.13;2.27;-3.55;-0.13
8584;;1.13;2.29;-3.57;-0.13
8585;;1.13;2.32;-3.58;-0.12
8586;;1.13;2.34;-3.60;-0.12
8587;;1.13;2.36;-3.61;-0.12
8588;;1.13;2.38;-3.63;-0.12
8589;;1.13;2.41;-3.65;-0.11
8590;;1.13;2.43;-3.66;-0.11
8591;;1.13;2.45;-3.68;-0.11
8592;;1.13;2.47;-3.69;-0.11
8593;;1.13;2.50;-3.71;-0.10
8594;;1.13;2.52;-3.72;-0.10
8595;;1.13;2.54;-3.74;-0.10
8596;;1.13;2.56;-3.75;-0.10
8597;;1.13;2.59;-3.77;-0.09
8598;;1.13;2.61;-3.78;-0.09
8599;;1.13;2.63;-3.80;-0.09
8600;;1.13;2.66;-3.81;-0.08
8601;;1.13;2.64;-3.82;-0.09
8602;;1.13;2.62;-3.82;-0.10
8603;;1.13;2.60;-3.83;-0.11
8604;;1.13;2.59;-3.84;-0.12
8605;;1.13;2.57;-3.85;-0.13
8606;;1.13;2.55;-3.85;-0.13
8607;;1.13;2.54;-3.86;-0.14
8608;;1.13;2.52;-3.87;-0.15
8609;;1.13;2.50;-3.87;-0.16
8610;;1.13;2.48;-3.88;-0.17
8611;;1.13;2.47;-3.89;-0.17
8612;;1.13;2.45;-3.89;-0.18
8613;;1.13;2.43;-3.90;-0.19
8614;;1.13;2.42;-3.91;-0.20
8615;;1.13;2.40;-3.91;-0.20
8616;;1.13;2.38;-3.92;-0.21
8617;;1.13;2.37;-3.93;-0.22
8618;;1.13;2.35;-3.93;-0.23
8619;;1.13;2.33;-3.94;-0.24
8620;;1.13;2.31;-3.95;-0.25
8621;;1.13;2.30;-3.95;-0.25
8622;;1.13;2.28;-3.96;-0.26
8623;;1.13;2.26;-3.97;-0.27
8624;;1.13;2.25;-3.98;-0.28
8625;;1.13;2.23;-3.98;-0.28
8626;;1.13;2.20;-3.99;-0.30
8627;;1.13;2.16;-4.00;-0.31
8628;;1.13;2.13;-4.00;-0.32
8629;;1.13;2.10;-4.01;-0.34
8630;;1.13;2.07;-4.02;-0.35
8631;;1.13;2.03;-4.02;-0.36
8632;;1.13;2.00;-4.03;-0.38
8633;;1.13;1.97;-4.04;-0.39
8634;;1.13;1.94;-4.04;-0.40
8635;;1.13;1.90;-4.05;-0.42
8636;;1.13;1.87;-4.06;-0.43
8637;;1.13;1.84;-4.06;-0.44
8638;;1.13;1.81;-4.07;-0.45
8639;;1.13;1.78;-4.08;-0.47
8640;;1.13;1.74;-4.08;-0.48
8641;;1.13;1.71;-4.09;-0.49
8642;;1.14;1.68;-4.10;-0.50
8643;;1.14;1.65;-4.11;-0.52
8644;;1.14;1.61;-4.11;-0.53
8645;;1.14;1.58;-4.12;-0.54
8646;;1.15;1.55;-4.13;-0.55
8647;;1.15;1.52;-4.13;-0.56
8648;;1.15;1.48;-4.14;-0.58
8649;;1.15;1.45;-4.15;-0.59
8650;;1.16;1.42;-4.15;-0.60
8651;;1.16;1.44;-4.16;-0.60
8652;;1.16;1.45;-4.17;-0.60
8653;;1.16;1.47;-4.17;-0.59
8654;;1.17;1.49;-4.18;-0.58
8655;;1.17;1.51;-4.19;-0.58
8656;;1.17;1.52;-4.19;-0.58
8657;;1.17;1.54;-4.20;-0.57
8658;;1.18;1.56;-4.21;-0.57
8659;;1.18;1.58;-4.21;-0.56
8660;;1.18;1.59;-4.22;-0.56
8661;;1.18;1.61;-4.23;-0.56
8662;;1.19;1.63;-4.24;-0.55
8663;;1.19;1.65;-4.24;-0.54
8664;;1.19;1.66;-4.25;-0.54
8665;;1.19;1.68;-4.26;-0.54
8666;;1.20;1.70;-4.26;-0.53
8667;;1.20;1.72;-4.27;-0.53
8668;;1.20;1.73;-4.28;-0.53
8669;;1.20;1.75;-4.28;-0.52
8670;;1.21;1.77;-4.29;-0.51
8671;;1.21;1.79;-4.30;-0.51
8672;;1.21;1.80;-4.30;-0.51
8673;;1.22;1.82;-4.31;-0.50
8674;;1.22;1.84;-4.32;-0.50
8675;;1.22;1.86;-4.32;-0.49
8676;;1.22;1.87;-4.33;-0.49
8677;;1.23;1.89;-4.34;-0.48
8678;;1.23;1.91;-4.34;-0.48
8679;;1.23;1.93;-4.35;-0.47
8680;;1.23;1.94;-4.36;-0.47
8681;;1.24;1.96;-4.37;-0.47
8682;;1.24;1.98;-4.37;-0.46
8683;;1.24;1.99;-4.38;-0.46
8684;;1.24;2.01;-4.39;-0.46
8685;;1.25;2.03;-4.39;-0.45
8686;;1.25;2.05;-4.40;-0.44
8687;;1.25;2.06;-4.41;-0.44
8688;;1.25;2.08;-4.41;-0.44
8689;;1.26;2.10;-4.42;-0.43
8690;;1.26;2.11;-4.43;-0.43
8691;;1.26;2.13;-4.43;-0.42
8692;;1.26;2.15;-4.44;-0.42
8693;;1.27;2.17;-4.45;-0.41
8694;;1.27;2.18;-4.45;-0.41
8695;;1.27;2.20;-4.46;-0.41
8696;;1.27;2.22;-4.47;-0.40
8697;;1.28;2.23;-4.47;-0.40
8698;;1.28;2.25;-4.48;-0.39
8699;;1.28;2.27;-4.49;-0.39
8700;;1.28;2.29;-4.49;-0.38
8701;;1.29;2.27;-4.48;-0.38
8702;;1.29;2.25;-4.47;-0.39
8703;;1.29;2.23;-4.46;-0.39
8704;;1.29;2.22;-4.45;-0.39
8705;;1.30;2.20;-4.44;-0.39
8706;;1.30;2.18;-4.42;-0.39
8707;;1.30;2.16;-4.41;-0.39
8708;;1.30;2.15;-4.40;-0.39
8709;;1.31;2.13;-4.39;-0.39
8710;;1.31;2.11;-4.38;-0.40
8711;;1.31;2.09;-4.37;-0.40
8712;;1.31;2.08;-4.35;-0.40
8713;;1.32;2.06;-4.34;-0.40
8714;;1.32;2.04;-4.33;-0.40
8715;;1.32;2.02;-4.32;-0.40
8716;;1.32;2.01;-4.31;-0.40
8717;;1.33;1.99;-4.29;-0.40
8718;;1.33;1.97;-4.28;-0.40
8719;;1.33;1.95;-4.27;-0.41
8720;;1.34;1.94;-4.26;-0.40
8721;;1.34;1.92;-4.25;-0.41
8722;;1.34;1.90;-4.24;-0.41
8723;;1.34;1.89;-4.22;-0.41
8724;;1.35;1.87;-4.21;-0.41
8725;;1.35;1.85;-4.20;-0.41
8726;;1.35;1.91;-4.19;-0.39
8727;;1.35;1.96;-4.18;-0.37
8728;;1.36;2.02;-4.16;-0.34
8729;;1.36;2.08;-4.15;-0.31
8730;;1.36;2.13;-4.14;-0.29
8731;;1.36;2.19;-4.13;-0.27
8732;;1.37;2.24;-4.12;-0.25
8733;;1.37;2.30;-4.11;-0.22
8734;;1.37;2.36;-4.09;-0.20
8735;;1.37;2.41;-4.08;-0.18
8736;;1.38;2.47;-4.07;-0.15
8737;;1.38;2.53;-4.06;-0.13
8738;;1.38;2.58;-4.05;-0.11
8739;;1.38;2.64;-4.03;-0.08
8740;;1.39;2.69;-4.02;-0.06
8741;;1.39;2.75;-4.01;-0.03
8742;;1.39;2.81;-4.00;-0.01
8743;;1.39;2.86;-3.99;0.01
8744;;1.40;2.92;-3.98;0.04
8745;;1.40;2.98;-3.96;0.06
8746;;1.40;3.03;-3.95;0.08
8747;;1.40;3.09;-3.94;0.11
8748;;1.41;3.14;-3.93;0.13
8749;;1.41;3.20;-3.92;0.15
8750;;1.41;3.26;-3.91;0.18
8751;;1.41;3.24;-3.89;0.18
8752;;1.42;3.23;-3.88;0.18
8753;;1.42;3.21;-3.87;0.18
8754;;1.42;3.20;-3.86;0.18
8755;;1.42;3.18;-3.85;0.17
8756;;1.43;3.16;-3.83;0.18
8757;;1.43;3.15;-3.82;0.18
8758;;1.43;3.13;-3.81;0.17
8759;;1.43;3.12;-3.80;0.17
8760;;1.44;3.10;-3.79;0.17
8761;;1.44;3.09;-3.78;0.17
8762;;1.44;3.07;-3.76;0.17
8763;;1.44;3.06;-3.75;0.17
8764;;1.45;3.04;-3.74;0.17
8765;;1.45;3.03;-3.73;0.17
8766;;1.45;3.01;-3.72;0.17
8767;;1.45;3.00;-3.70;0.17
8768;;1.46;2.98;-3.69;0.17
8769;;1.46;2.97;-3.68;0.17
8770;;1.46;2.95;-3.67;0.17
8771;;1.47;2.94;-3.66;0.17
8772;;1.47;2.92;-3.65;0.17
8773;;1.47;2.91;-3.63;0.17
8774;;1.47;2.89;-3.62;0.17
8775;;1.48;2.87;-3.61;0.17
8776;;1.48;2.86;-3.60;0.17
8777;;1.48;2.85;-3.59;0.17
8778;;1.48;2.84;-3.57;0.17
8779;;1.49;2.83;-3.56;0.18
8780;;1.49;2.81;-3.55;0.17
8781;;1.49;2.80;-3.54;0.17
8782;;1.49;2.79;-3.53;0.17
8783;;1.50;2.78;-3.52;0.18
8784;;1.50;2.77;-3.50;0.18
8785;;1.50;2.75;-3.49;0.18
8786;;1.50;2.74;-3.48;0.18
8787;;1.51;2.73;-3.47;0.18
8788;;1.51;2.72;-3.46;0.18
8789;;1.51;2.70;-3.44;0.18
8790;;1.51;2.69;-3.43;0.18
8791;;1.52;2.68;-3.42;0.18
8792;;1.52;2.67;-3.41;0.18
8793;;1.52;2.66;-3.40;0.18
8794;;1.52;2.64;-3.39;0.18
8795;;1.53;2.63;-3.37;0.19
8796;;1.53;2.62;-3.36;0.19
8797;;1.53;2.61;-3.35;0.19
8798;;1.53;2.60;-3.34;0.19
8799;;1.54;2.58;-3.33;0.19
8800;;1.54;2.57;-3.32;0.19
8801;;1.54;2.59;-3.31;0.20
8802;;1.54;2.60;-3.30;0.20
8803;;1.55;2.62;-3.30;0.21
8804;;1.55;2.64;-3.29;0.22
8805;;1.55;2.65;-3.29;0.23
8806;;1.55;2.67;-3.28;0.24
8807;;1.54;2.68;-3.28;0.24
8808;;1.54;2.70;-3.27;0.25
8809;;1.54;2.71;-3.27;0.25
8810;;1.53;2.73;-3.26;0.26
8811;;1.53;2.75;-3.26;0.26
8812;;1.52;2.76;-3.25;0.27
8813;;1.52;2.78;-3.25;0.27
8814;;1.52;2.79;-3.24;0.28
8815;;1.51;2.81;-3.24;0.28
8816;;1.51;2.83;-3.23;0.29
8817;;1.50;2.84;-3.23;0.29
8818;;1.50;2.86;-3.22;0.30
8819;;1.50;2.87;-3.22;0.31
8820;;1.49;2.89;-3.21;0.31
8821;;1.49;2.91;-3.21;0.32
8822;;1.48;2.92;-3.20;0.32
8823;;1.48;2.94;-3.20;0.33
8824;;1.48;2.95;-3.19;0.34
8825;;1.47;2.97;-3.19;0.34
8826;;1.47;2.92;-3.18;0.33
8827;;1.46;2.86;-3.18;0.30
8828;;1.46;2.81;-3.17;0.29
8829;;1.46;2.76;-3.17;0.27
8830;;1.45;2.70;-3.16;0.25
8831;;1.45;2.65;-3.16;0.24
8832;;1.44;2.59;-3.15;0.22
8833;;1.44;2.54;-3.15;0.20
8834;;1.44;2.49;-3.14;0.19
8835;;1.43;2.43;-3.14;0.16
8836;;1.43;2.38;-3.13;0.15
8837;;1.42;2.33;-3.13;0.13
8838;;1.42;2.27;-3.12;0.11
8839;;1.42;2.22;-3.12;0.10
8840;;1.41;2.16;-3.11;0.08
8841;;1.41;2.11;-3.11;0.06
8842;;1.40;2.06;-3.10;0.04
8843;;1.40;2.00;-3.10;0.02
8844;;1.40;1.95;-3.09;0.01
8845;;1.39;1.90;-3.09;-0.01
8846;;1.39;1.84;-3.08;-0.03
8847;;1.38;1.79;-3.08;-0.05
8848;;1.38;1.74;-3.07;-0.06
8849;;1.38;1.68;-3.07;-0.08
8850;;1.37;1.63;-3.06;-0.10
8851;;1.37;1.63;-3.06;-0.10
8852;;1.36;1.64;-3.05;-0.09
8853;;1.36;1.64;-3.05;-0.09
8854;;1.36;1.65;-3.04;-0.09
8855;;1.35;1.66;-3.04;-0.09
8856;;1.35;1.66;-3.03;-0.08
8857;;1.34;1.67;-3.03;-0.08
8858;;1.34;1.67;-3.02;-0.08
8859;;1.34;1.68;-3.02;-0.08
8860;;1.33;1.68;-3.01;-0.08
8861;;1.33;1.69;-3.01;-0.07
8862;;1.32;1.69;-3.00;-0.07
8863;;1.32;1.70;-3.00;-0.07
8864;;1.32;1.70;-2.99;-0.07
8865;;1.31;1.71;-2.99;-0.07
8866;;1.31;1.71;-2.98;-0.06
8867;;1.30;1.72;-2.98;-0.06
8868;;1.30;1.73;-2.97;-0.06
8869;;1.30;1.73;-2.97;-0.06
8870;;1.29;1.74;-2.96;-0.05
8871;;1.29;1.74;-2.96;-0.05
8872;;1.28;1.75;-2.95;-0.05
8873;;1.28;1.75;-2.95;-0.05
8874;;1.28;1.76;-2.94;-0.04
8875;;1.27;1.76;-2.94;-0.05
8876;;1.27;1.78;-2.93;-0.04
8877;;1.26;1.81;-2.93;-0.03
8878;;1.26;1.83;-2.92;-0.02
8879;;1.26;1.85;-2.92;-0.01
8880;;1.25;1.87;-2.91;-0.01
8881;;1.25;1.89;-2.91;0.00
8882;;1.24;1.91;-2.90;0.01
8883;;1.24;1.94;-2.90;0.02
8884;;1.24;1.96;-2.89;0.03
8885;;1.23;1.98;-2.89;0.03
8886;;1.23;2.00;-2.88;0.04
8887;;1.22;2.02;-2.88;0.04
8888;;1.22;2.04;-2.87;0.05
8889;;1.22;2.06;-2.87;0.06
8890;;1.21;2.09;-2.86;0.07
8891;;1.21;2.11;-2.86;0.08
8892;;1.20;2.13;-2.85;0.08
8893;;1.20;2.15;-2.85;0.09
8894;;1.20;2.17;-2.84;0.10
8895;;1.19;2.19;-2.84;0.10
8896;;1.19;2.21;-2.83;0.11
8897;;1.18;2.24;-2.83;0.12
8898;;1.18;2.26;-2.82;0.13
8899;;1.18;2.28;-2.82;0.14
8900;;1.17;2.30;-2.81;0.14
8901;;1.17;2.32;-2.81;0.15
8902;;1.16;2.35;-2.81;0.16
8903;;1.16;2.37;-2.81;0.16
8904;;1.16;2.39;-2.81;0.17
8905;;1.15;2.42;-2.82;0.17
8906;;1.15;2.44;-2.82;0.18
8907;;1.14;2.46;-2.82;0.18
8908;;1.14;2.48;-2.82;0.19
8909;;1.14;2.51;-2.82;0.20
8910;;1.13;2.53;-2.82;0.20
8911;;1.13;2.55;-2.82;0.21
8912;;1.12;2.58;-2.82;0.22
8913;;1.12;2.60;-2.83;0.22
8914;;1.11;2.62;-2.83;0.22
8915;;1.11;2.65;-2.83;0.23
8916;;1.11;2.67;-2.83;0.24
8917;;1.10;2.69;-2.83;0.24
8918;;1.10;2.72;-2.83;0.25
8919;;1.09;2.74;-2.83;0.26
8920;;1.09;2.76;-2.83;0.26
8921;;1.09;2.78;-2.84;0.27
8922;;1.08;2.81;-2.84;0.27
8923;;1.08;2.83;-2.84;0.28
8924;;1.07;2.85;-2.84;0.28
8925;;1.07;2.88;-2.84;0.29
8926;;1.07;2.86;-2.84;0.29
8927;;1.06;2.84;-2.84;0.28
8928;;1.06;2.82;-2.84;0.27
8929;;1.05;2.80;-2.84;0.26
8930;;1.05;2.78;-2.85;0.25
8931;;1.05;2.76;-2.85;0.24
8932;;1.04;2.74;-2.85;0.23
8933;;1.04;2.72;-2.85;0.23
8934;;1.03;2.70;-2.85;0.22
8935;;1.03;2.68;-2.85;0.21
8936;;1.03;2.66;-2.85;0.20
8937;;1.02;2.64;-2.85;0.19
8938;;1.02;2.62;-2.86;0.18
8939;;1.01;2.60;-2.86;0.17
8940;;1.01;2.58;-2.86;0.17
8941;;1.01;2.56;-2.86;0.16
8942;;1.00;2.54;-2.86;0.15
8943;;1.00;2.52;-2.86;0.14
8944;;0.99;2.50;-2.86;0.13
8945;;0.99;2.49;-2.86;0.13
8946;;0.99;2.47;-2.87;0.12
8947;;0.98;2.45;-2.87;0.11
8948;;0.98;2.43;-2.87;0.10
8949;;0.97;2.41;-2.87;0.09
8950;;0.97;2.39;-2.87;0.09
8951;;0.97;2.39;-2.87;0.09
8952;;0.96;2.38;-2.87;0.08
8953;;0.96;2.38;-2.87;0.08
8954;;0.95;2.38;-2.88;0.07
8955;;0.95;2.38;-2.88;0.07
8956;;0.95;2.38;-2.88;0.07
8957;;0.94;2.37;-2.88;0.07
8958;;0.94;2.37;-2.88;0.07
8959;;0.93;2.37;-2.88;0.06
8960;;0.93;2.37;-2.88;0.06
8961;;0.93;2.37;-2.88;0.06
8962;;0.92;2.36;-2.88;0.06
8963;;0.92;2.36;-2.89;0.05
8964;;0.91;2.36;-2.89;0.05
8965;;0.91;2.36;-2.89;0.05
8966;;0.91;2.36;-2.89;0.05
8967;;0.90;2.35;-2.89;0.04
8968;;0.90;2.35;-2.89;0.04
8969;;0.89;2.35;-2.89;0.04
8970;;0.89;2.35;-2.89;0.04
8971;;0.89;2.35;-2.90;0.04
8972;;0.88;2.35;-2.90;0.03
8973;;0.88;2.34;-2.90;0.03
8974;;0.87;2.34;-2.90;0.03
8975;;0.87;2.34;-2.90;0.03
8976;;0.87;2.33;-2.90;0.02
8977;;0.86;2.31;-2.90;0.01
8978;;0.86;2.30;-2.90;0.01
8979;;0.85;2.28;-2.91;0.00
8980;;0.85;2.27;-2.91;-0.01
8981;;0.85;2.26;-2.91;-0.01
8982;;0.84;2.24;-2.91;-0.02
8983;;0.84;2.23;-2.91;-0.02
8984;;0.83;2.21;-2.91;-0.03
8985;;0.83;2.20;-2.91;-0.04
8986;;0.83;2.19;-2.91;-0.04
8987;;0.82;2.17;-2.91;-0.05
8988;;0.82;2.16;-2.92;-0.06
8989;;0.81;2.15;-2.92;-0.06
8990;;0.81;2.13;-2.92;-0.07
8991;;0.81;2.12;-2.92;-0.07
8992;;0.80;2.10;-2.92;-0.08
8993;;0.80;2.09;-2.92;-0.09
8994;;0.79;2.08;-2.92;-0.09
8995;;0.79;2.06;-2.92;-0.10
8996;;0.79;2.05;-2.93;-0.11
8997;;0.78;2.03;-2.93;-0.12
8998;;0.78;2.02;-2.93;-0.12
8999;;0.77;2.01;-2.93;-0.13
9000;;0.77;1.99;-2.93;-0.13
9001;;0.77;1.99;-2.90;-0.12
9002;;0.76;1.98;-2.88;-0.12
9003;;0.76;1.97;-2.85;-0.12
9004;;0.75;1.97;-2.82;-0.11
9005;;0.75;1.96;-2.80;-0.11
9006;;0.75;1.95;-2.77;-0.10
9007;;0.74;1.95;-2.74;-0.09
9008;;0.74;1.94;-2.72;-0.09
9009;;0.73;1.93;-2.69;-0.09
9010;;0.73;1.93;-2.66;-0.08
9011;;0.73;1.92;-2.64;-0.07
9012;;0.72;1.91;-2.61;-0.07
9013;;0.72;1.91;-2.59;-0.06
9014;;0.71;1.90;-2.56;-0.06
9015;;0.71;1.89;-2.53;-0.05
9016;;0.71;1.89;-2.51;-0.05
9017;;0.71;1.88;-2.48;-0.04
9018;;0.71;1.87;-2.45;-0.03
9019;;0.71;1.87;-2.43;-0.03
9020;;0.72;1.86;-2.40;-0.02
9021;;0.72;1.85;-2.37;-0.01
9022;;0.72;1.85;-2.35;0.00
9023;;0.72;1.84;-2.32;0.00
9024;;0.72;1.83;-2.29;0.01
9025;;0.72;1.83;-2.27;0.02
9026;;0.72;1.80;-2.24;0.02
9027;;0.72;1.77;-2.21;0.02
9028;;0.72;1.73;-2.19;0.01
9029;;0.72;1.70;-2.16;0.01
9030;;0.73;1.67;-2.13;0.01
9031;;0.73;1.64;-2.11;0.01
9032;;0.73;1.61;-2.08;0.01
9033;;0.73;1.58;-2.05;0.01
9034;;0.73;1.55;-2.03;0.01
9035;;0.73;1.52;-2.00;0.01
9036;;0.73;1.49;-1.98;0.00
9037;;0.73;1.46;-1.95;0.00
9038;;0.73;1.43;-1.92;0.00
9039;;0.73;1.40;-1.90;0.00
9040;;0.74;1.37;-1.87;0.00
9041;;0.74;1.34;-1.84;0.00
9042;;0.74;1.31;-1.82;0.00
9043;;0.74;1.27;-1.79;0.00
9044;;0.74;1.24;-1.76;0.00
9045;;0.74;1.21;-1.74;-0.01
9046;;0.74;1.18;-1.71;-0.01
9047;;0.74;1.15;-1.68;-0.01
9048;;0.74;1.12;-1.66;-0.01
9049;;0.74;1.09;-1.63;-0.01
9050;;0.75;1.06;-1.60;-0.01
9051;;0.75;1.09;-1.58;0.01
9052;;0.75;1.12;-1.55;0.03
9053;;0.75;1.15;-1.52;0.05
9054;;0.75;1.19;-1.50;0.07
9055;;0.75;1.22;-1.47;0.09
9056;;0.75;1.25;-1.44;0.11
9057;;0.75;1.28;-1.42;0.13
9058;;0.75;1.31;-1.39;0.15
9059;;0.75;1.34;-1.36;0.17
9060;;0.76;1.37;-1.34;0.19
9061;;0.76;1.40;-1.31;0.21
9062;;0.76;1.44;-1.29;0.23
9063;;0.76;1.47;-1.26;0.25
9064;;0.76;1.50;-1.23;0.27
9065;;0.76;1.53;-1.21;0.28
9066;;0.76;1.56;-1.18;0.30
9067;;0.76;1.59;-1.15;0.32
9068;;0.76;1.62;-1.13;0.34
9069;;0.76;1.66;-1.10;0.36
9070;;0.77;1.69;-1.07;0.39
9071;;0.77;1.72;-1.05;0.40
9072;;0.77;1.75;-1.02;0.42
9073;;0.77;1.78;-0.99;0.44
9074;;0.77;1.81;-0.97;0.46
9075;;0.77;1.84;-0.94;0.48
9076;;0.77;1.88;-0.91;0.50
9077;;0.77;1.92;-0.89;0.52
9078;;0.77;1.96;-0.86;0.55
9079;;0.77;1.99;-0.83;0.57
9080;;0.78;2.03;-0.81;0.59
9081;;0.78;2.07;-0.78;0.61
9082;;0.78;2.11;-0.75;0.64
9083;;0.78;2.15;-0.73;0.66
9084;;0.78;2.18;-0.70;0.68
9085;;0.78;2.22;-0.67;0.70
9086;;0.78;2.26;-0.65;0.72
9087;;0.78;2.30;-0.62;0.74
9088;;0.78;2.33;-0.60;0.76
9089;;0.78;2.37;-0.57;0.78
9090;;0.79;2.41;-0.54;0.81
9091;;0.79;2.45;-0.52;0.83
9092;;0.79;2.49;-0.49;0.85
9093;;0.79;2.52;-0.46;0.87
9094;;0.79;2.56;-0.44;0.89
9095;;0.79;2.60;-0.41;0.92
9096;;0.79;2.64;-0.38;0.94
9097;;0.79;2.67;-0.36;0.96
9098;;0.79;2.71;-0.33;0.98
9099;;0.79;2.75;-0.30;1.00
9100;;0.80;2.79;-0.28;1.03
9101;;0.80;2.78;-0.28;1.02
9102;;0.80;2.77;-0.29;1.02
9103;;0.80;2.76;-0.29;1.01
9104;;0.80;2.76;-0.29;1.01
9105;;0.80;2.75;-0.30;1.01
9106;;0.80;2.74;-0.30;1.00
9107;;0.80;2.73;-0.31;1.00
9108;;0.80;2.72;-0.31;0.99
9109;;0.80;2.72;-0.32;0.99
9110;;0.81;2.71;-0.32;0.99
9111;;0.81;2.70;-0.32;0.99
9112;;0.81;2.69;-0.33;0.98
9113;;0.81;2.69;-0.33;0.98
9114;;0.81;2.68;-0.34;0.97
9115;;0.81;2.67;-0.34;0.97
9116;;0.81;2.66;-0.35;0.96
9117;;0.81;2.65;-0.35;0.96
9118;;0.81;2.65;-0.35;0.96
9119;;0.81;2.64;-0.36;0.95
9120;;0.82;2.63;-0.36;0.95
9121;;0.82;2.62;-0.37;0.95
9122;;0.82;2.61;-0.37;0.94
9123;;0.82;2.61;-0.38;0.94
9124;;0.82;2.60;-0.38;0.94
9125;;0.82;2.59;-0.39;0.93
9126;;0.82;2.58;-0.39;0.93
9127;;0.82;2.58;-0.39;0.93
9128;;0.82;2.57;-0.40;0.92
9129;;0.82;2.56;-0.40;0.92
9130;;0.83;2.56;-0.41;0.92
9131;;0.83;2.55;-0.41;0.91
9132;;0.83;2.54;-0.42;0.91
